Image Name,Time,Emotion
kio (6261)_1.jpg,2023-04-30 01:16:55.724600,Happy
kio (6261)_2.jpg,2023-04-30 01:16:55.729602,Fear
kio (6261)_3.jpg,2023-04-30 01:16:55.734604,Neutral
kio (6261)_4.jpg,2023-04-30 01:16:55.739604,Sad
kio (6261)_5.jpg,2023-04-30 01:16:55.745605,Sad
kio (6261)_6.jpg,2023-04-30 01:16:55.750606,Neutral
kio (6262)_0.jpg,2023-04-30 01:16:55.756608,Neutral
kio (6262)_1.jpg,2023-04-30 01:16:55.762609,Sad
kio (6262)_2.jpg,2023-04-30 01:16:55.768611,Sad
kio (6262)_3.jpg,2023-04-30 01:16:55.773612,Fear
kio (6262)_4.jpg,2023-04-30 01:16:55.779613,Angry
kio (6262)_5.jpg,2023-04-30 01:16:55.785614,Sad
kio (6263)_0.jpg,2023-04-30 01:16:55.789615,Sad
kio (6263)_1.jpg,2023-04-30 01:16:55.795616,Sad
kio (6263)_2.jpg,2023-04-30 01:16:55.800617,Fear
kio (6263)_3.jpg,2023-04-30 01:16:55.805619,Sad
kio (6263)_4.jpg,2023-04-30 01:16:55.811621,Fear
kio (6264)_0.jpg,2023-04-30 01:16:55.816621,Sad
kio (6264)_1.jpg,2023-04-30 01:16:55.821622,Neutral
kio (6264)_2.jpg,2023-04-30 01:16:55.826623,Sad
kio (6264)_3.jpg,2023-04-30 01:16:55.831624,Sad
kio (6265)_0.jpg,2023-04-30 01:16:55.836626,Sad
kio (6265)_1.jpg,2023-04-30 01:16:55.841626,Sad
kio (6265)_2.jpg,2023-04-30 01:16:55.846628,Sad
kio (6266)_0.jpg,2023-04-30 01:16:55.851629,Neutral
kio (6266)_1.jpg,2023-04-30 01:16:55.856630,Angry
kio (6266)_2.jpg,2023-04-30 01:16:55.861633,Fear
kio (6266)_3.jpg,2023-04-30 01:16:55.867632,Fear
kio (6266)_4.jpg,2023-04-30 01:16:55.871633,Sad
kio (6267)_0.jpg,2023-04-30 01:16:55.877635,Neutral
kio (6267)_1.jpg,2023-04-30 01:16:55.882636,Sad
kio (6267)_2.jpg,2023-04-30 01:16:55.887637,Sad
kio (6267)_3.jpg,2023-04-30 01:16:55.892639,Fear
kio (6268)_0.jpg,2023-04-30 01:16:55.897639,Sad
kio (6268)_1.jpg,2023-04-30 01:16:55.902641,Sad
kio (6268)_2.jpg,2023-04-30 01:16:55.907642,Neutral
kio (6268)_3.jpg,2023-04-30 01:16:55.912643,Sad
kio (6269)_0.jpg,2023-04-30 01:16:55.917644,Fear
kio (6269)_1.jpg,2023-04-30 01:16:55.923645,Sad
kio (6269)_2.jpg,2023-04-30 01:16:55.928647,Sad
kio (6269)_3.jpg,2023-04-30 01:16:55.933647,Angry
kio (627)_0.jpg,2023-04-30 01:16:55.939650,Fear
kio (6270)_0.jpg,2023-04-30 01:16:55.944650,Sad
kio (6270)_1.jpg,2023-04-30 01:16:55.949651,Neutral
kio (6270)_2.jpg,2023-04-30 01:16:55.954652,Fear
kio (6270)_3.jpg,2023-04-30 01:16:55.959654,Sad
kio (6270)_4.jpg,2023-04-30 01:16:55.964655,Sad
kio (6271)_0.jpg,2023-04-30 01:16:55.970656,Sad
kio (6271)_1.jpg,2023-04-30 01:16:55.975658,Neutral
kio (6271)_2.jpg,2023-04-30 01:16:55.980658,Sad
kio (6271)_3.jpg,2023-04-30 01:16:55.985659,Sad
kio (6272)_0.jpg,2023-04-30 01:16:55.990660,Sad
kio (6272)_1.jpg,2023-04-30 01:16:55.995662,Angry
kio (6272)_2.jpg,2023-04-30 01:16:56.000663,Neutral
kio (6273)_0.jpg,2023-04-30 01:16:56.005665,Sad
kio (6273)_1.jpg,2023-04-30 01:16:56.010665,Sad
kio (6273)_2.jpg,2023-04-30 01:16:56.016669,Fear
kio (6273)_3.jpg,2023-04-30 01:16:56.021668,Sad
kio (6274)_0.jpg,2023-04-30 01:16:56.026669,Neutral
kio (6274)_1.jpg,2023-04-30 01:16:56.031670,Fear
kio (6274)_2.jpg,2023-04-30 01:16:56.036671,Sad
kio (6274)_3.jpg,2023-04-30 01:16:56.041672,Sad
kio (6274)_4.jpg,2023-04-30 01:16:56.046673,Fear
kio (6275)_0.jpg,2023-04-30 01:16:56.051675,Sad
kio (6275)_1.jpg,2023-04-30 01:16:56.056675,Sad
kio (6275)_2.jpg,2023-04-30 01:16:56.061677,Sad
kio (6275)_3.jpg,2023-04-30 01:16:56.067678,Sad
kio (6275)_4.jpg,2023-04-30 01:16:56.072679,Sad
kio (6276)_0.jpg,2023-04-30 01:16:56.077680,Sad
kio (6276)_1.jpg,2023-04-30 01:16:56.081681,Sad
kio (6276)_2.jpg,2023-04-30 01:16:56.086682,Sad
kio (6276)_3.jpg,2023-04-30 01:16:56.091684,Sad
kio (6277)_0.jpg,2023-04-30 01:16:56.097685,Sad
kio (6277)_1.jpg,2023-04-30 01:16:56.102686,Sad
kio (6277)_2.jpg,2023-04-30 01:16:56.107687,Fear
kio (6277)_3.jpg,2023-04-30 01:16:56.112689,Sad
kio (6278)_0.jpg,2023-04-30 01:16:56.117689,Fear
kio (6278)_1.jpg,2023-04-30 01:16:56.122690,Sad
kio (6278)_2.jpg,2023-04-30 01:16:56.127692,Happy
kio (6278)_3.jpg,2023-04-30 01:16:56.132693,Neutral
kio (6278)_4.jpg,2023-04-30 01:16:56.137694,Sad
kio (6278)_5.jpg,2023-04-30 01:16:56.142695,Sad
kio (6279)_0.jpg,2023-04-30 01:16:56.147696,Sad
kio (6279)_1.jpg,2023-04-30 01:16:56.152697,Sad
kio (6279)_2.jpg,2023-04-30 01:16:56.157698,Sad
kio (628)_0.jpg,2023-04-30 01:16:56.163699,Sad
kio (628)_1.jpg,2023-04-30 01:16:56.168701,Fear
kio (628)_2.jpg,2023-04-30 01:16:56.173702,Happy
kio (6280)_0.jpg,2023-04-30 01:16:56.178703,Sad
kio (6280)_1.jpg,2023-04-30 01:16:56.183704,Sad
kio (6280)_2.jpg,2023-04-30 01:16:56.188706,Sad
kio (6280)_3.jpg,2023-04-30 01:16:56.193707,Sad
kio (6281)_0.jpg,2023-04-30 01:16:56.198707,Sad
kio (6281)_1.jpg,2023-04-30 01:16:56.203709,Sad
kio (6281)_2.jpg,2023-04-30 01:16:56.208710,Sad
kio (6281)_3.jpg,2023-04-30 01:16:56.213711,Sad
kio (6281)_4.jpg,2023-04-30 01:16:56.218712,Fear
kio (6281)_5.jpg,2023-04-30 01:16:56.223713,Neutral
kio (6281)_6.jpg,2023-04-30 01:16:56.230716,Fear
kio (6282)_0.jpg,2023-04-30 01:16:56.235716,Sad
kio (6282)_1.jpg,2023-04-30 01:16:56.240718,Sad
kio (6282)_2.jpg,2023-04-30 01:16:56.246718,Neutral
kio (6282)_3.jpg,2023-04-30 01:16:56.251720,Sad
kio (6282)_4.jpg,2023-04-30 01:16:56.257721,Sad
kio (6283)_0.jpg,2023-04-30 01:16:56.262722,Sad
kio (6283)_1.jpg,2023-04-30 01:16:56.267723,Happy
kio (6283)_2.jpg,2023-04-30 01:16:56.272725,Sad
kio (6283)_3.jpg,2023-04-30 01:16:56.277725,Sad
kio (6284)_0.jpg,2023-04-30 01:16:56.282727,Neutral
kio (6284)_1.jpg,2023-04-30 01:16:56.287728,Sad
kio (6285)_0.jpg,2023-04-30 01:16:56.293730,Sad
kio (6285)_1.jpg,2023-04-30 01:16:56.298731,Sad
kio (6285)_2.jpg,2023-04-30 01:16:56.303731,Sad
kio (6285)_3.jpg,2023-04-30 01:16:56.308733,Angry
kio (6286)_0.jpg,2023-04-30 01:16:56.314734,Sad
kio (6286)_1.jpg,2023-04-30 01:16:56.320735,Sad
kio (6286)_2.jpg,2023-04-30 01:16:56.325738,Fear
kio (6286)_3.jpg,2023-04-30 01:16:56.331738,Sad
kio (6287)_0.jpg,2023-04-30 01:16:56.337739,Fear
kio (6287)_1.jpg,2023-04-30 01:16:56.344742,Sad
kio (6287)_2.jpg,2023-04-30 01:16:56.349742,Sad
kio (6288)_0.jpg,2023-04-30 01:16:56.354743,Sad
kio (6288)_1.jpg,2023-04-30 01:16:56.359744,Fear
kio (6288)_2.jpg,2023-04-30 01:16:56.364746,Angry
kio (6288)_3.jpg,2023-04-30 01:16:56.372747,Neutral
kio (6288)_4.jpg,2023-04-30 01:16:56.377748,Fear
kio (6289)_0.jpg,2023-04-30 01:16:56.382750,Sad
kio (6289)_1.jpg,2023-04-30 01:16:56.387751,Sad
kio (6289)_2.jpg,2023-04-30 01:16:56.392751,Neutral
kio (6289)_3.jpg,2023-04-30 01:16:56.397752,Neutral
kio (6289)_4.jpg,2023-04-30 01:16:56.403754,Sad
