Image Name,Time,Emotion
kio (5870)_0.jpg,2023-04-30 01:16:43.207581,Sad
kio (5870)_1.jpg,2023-04-30 01:16:43.212582,Sad
kio (5870)_2.jpg,2023-04-30 01:16:43.217583,Sad
kio (5870)_3.jpg,2023-04-30 01:16:43.223584,Happy
kio (5871)_0.jpg,2023-04-30 01:16:43.228586,Sad
kio (5871)_1.jpg,2023-04-30 01:16:43.233587,Angry
kio (5871)_2.jpg,2023-04-30 01:16:43.238588,Sad
kio (5871)_3.jpg,2023-04-30 01:16:43.243589,Neutral
kio (5872)_0.jpg,2023-04-30 01:16:43.248590,Sad
kio (5872)_1.jpg,2023-04-30 01:16:43.253591,Sad
kio (5872)_2.jpg,2023-04-30 01:16:43.258592,Neutral
kio (5873)_0.jpg,2023-04-30 01:16:43.264594,Neutral
kio (5873)_1.jpg,2023-04-30 01:16:43.269595,Sad
kio (5873)_2.jpg,2023-04-30 01:16:43.274596,Sad
kio (5873)_3.jpg,2023-04-30 01:16:43.279597,Sad
kio (5873)_4.jpg,2023-04-30 01:16:43.284598,Fear
kio (5873)_5.jpg,2023-04-30 01:16:43.289599,Fear
kio (5874)_0.jpg,2023-04-30 01:16:43.294600,Neutral
kio (5874)_1.jpg,2023-04-30 01:16:43.300602,Sad
kio (5874)_2.jpg,2023-04-30 01:16:43.305603,Sad
kio (5874)_3.jpg,2023-04-30 01:16:43.310604,Fear
kio (5874)_4.jpg,2023-04-30 01:16:43.315605,Sad
kio (5874)_5.jpg,2023-04-30 01:16:43.320606,Fear
kio (5875)_0.jpg,2023-04-30 01:16:43.325608,Angry
kio (5875)_1.jpg,2023-04-30 01:16:43.331609,Sad
kio (5875)_2.jpg,2023-04-30 01:16:43.336610,Sad
kio (5875)_3.jpg,2023-04-30 01:16:43.341611,Sad
kio (5875)_4.jpg,2023-04-30 01:16:43.347613,Fear
kio (5875)_5.jpg,2023-04-30 01:16:43.353614,Fear
kio (5876)_0.jpg,2023-04-30 01:16:43.359617,Sad
kio (5876)_1.jpg,2023-04-30 01:16:43.366617,Neutral
kio (5876)_2.jpg,2023-04-30 01:16:43.374618,Sad
kio (5876)_3.jpg,2023-04-30 01:16:43.381620,Neutral
kio (5876)_4.jpg,2023-04-30 01:16:43.387622,Fear
kio (5876)_5.jpg,2023-04-30 01:16:43.393622,Sad
kio (5877)_0.jpg,2023-04-30 01:16:43.399625,Sad
kio (5877)_1.jpg,2023-04-30 01:16:43.404626,Sad
kio (5877)_2.jpg,2023-04-30 01:16:43.409627,Angry
kio (5877)_3.jpg,2023-04-30 01:16:43.414628,Sad
kio (5877)_4.jpg,2023-04-30 01:16:43.420629,Sad
kio (5878)_0.jpg,2023-04-30 01:16:43.425630,Sad
kio (5878)_1.jpg,2023-04-30 01:16:43.430631,Neutral
kio (5878)_2.jpg,2023-04-30 01:16:43.436633,Neutral
kio (5878)_3.jpg,2023-04-30 01:16:43.441634,Sad
kio (5878)_4.jpg,2023-04-30 01:16:43.446557,Sad
kio (5878)_5.jpg,2023-04-30 01:16:43.451558,Sad
kio (5879)_0.jpg,2023-04-30 01:16:43.456242,Sad
kio (5879)_1.jpg,2023-04-30 01:16:43.461511,Sad
kio (5879)_2.jpg,2023-04-30 01:16:43.466514,Neutral
kio (5879)_3.jpg,2023-04-30 01:16:43.471519,Neutral
kio (5879)_4.jpg,2023-04-30 01:16:43.476520,Sad
kio (5879)_5.jpg,2023-04-30 01:16:43.481521,Neutral
kio (588)_0.jpg,2023-04-30 01:16:43.486522,Happy
kio (588)_1.jpg,2023-04-30 01:16:43.491347,Sad
kio (588)_2.jpg,2023-04-30 01:16:43.496348,Fear
kio (588)_3.jpg,2023-04-30 01:16:43.502349,Neutral
kio (588)_4.jpg,2023-04-30 01:16:43.507100,Sad
kio (5880)_0.jpg,2023-04-30 01:16:43.512102,Sad
kio (5880)_1.jpg,2023-04-30 01:16:43.517106,Neutral
kio (5880)_2.jpg,2023-04-30 01:16:43.523107,Sad
kio (5880)_3.jpg,2023-04-30 01:16:43.528313,Neutral
kio (5880)_4.jpg,2023-04-30 01:16:43.533110,Neutral
kio (5880)_5.jpg,2023-04-30 01:16:43.538116,Fear
kio (5880)_6.jpg,2023-04-30 01:16:43.543117,Fear
kio (5881)_0.jpg,2023-04-30 01:16:43.548394,Sad
kio (5881)_1.jpg,2023-04-30 01:16:43.552912,Neutral
kio (5881)_2.jpg,2023-04-30 01:16:43.558406,Fear
kio (5881)_3.jpg,2023-04-30 01:16:43.563407,Sad
kio (5881)_4.jpg,2023-04-30 01:16:43.568413,Sad
kio (5881)_5.jpg,2023-04-30 01:16:43.573415,Neutral
kio (5881)_6.jpg,2023-04-30 01:16:43.578865,Sad
kio (5882)_0.jpg,2023-04-30 01:16:43.583871,Sad
kio (5882)_1.jpg,2023-04-30 01:16:43.588872,Neutral
kio (5882)_2.jpg,2023-04-30 01:16:43.594282,Neutral
kio (5882)_3.jpg,2023-04-30 01:16:43.598751,Sad
kio (5882)_4.jpg,2023-04-30 01:16:43.603509,Sad
kio (5882)_5.jpg,2023-04-30 01:16:43.609243,Fear
kio (5882)_6.jpg,2023-04-30 01:16:43.614250,Sad
kio (5883)_0.jpg,2023-04-30 01:16:43.619232,Sad
kio (5883)_1.jpg,2023-04-30 01:16:43.624233,Sad
kio (5883)_2.jpg,2023-04-30 01:16:43.629234,Neutral
kio (5883)_3.jpg,2023-04-30 01:16:43.634235,Sad
