Image Name,Time,Emotion
kio (265)_3.jpg,2023-04-30 01:15:29.369483,Fear
kio (266)_0.jpg,2023-04-30 01:15:29.373484,Fear
kio (266)_1.jpg,2023-04-30 01:15:29.378443,Neutral
kio (266)_2.jpg,2023-04-30 01:15:29.384445,Neutral
kio (266)_3.jpg,2023-04-30 01:15:29.388445,Sad
kio (267)_0.jpg,2023-04-30 01:15:29.393446,Sad
kio (267)_1.jpg,2023-04-30 01:15:29.398448,Neutral
kio (268)_0.jpg,2023-04-30 01:15:29.403225,Sad
kio (268)_1.jpg,2023-04-30 01:15:29.407624,Neutral
kio (268)_2.jpg,2023-04-30 01:15:29.413808,Neutral
kio (268)_3.jpg,2023-04-30 01:15:29.417629,Neutral
kio (2685)_0.jpg,2023-04-30 01:15:29.423488,Happy
kio (2686)_0.jpg,2023-04-30 01:15:29.428310,Sad
kio (269)_0.jpg,2023-04-30 01:15:29.432165,Sad
kio (269)_1.jpg,2023-04-30 01:15:29.436943,Fear
kio (269)_2.jpg,2023-04-30 01:15:29.441684,Sad
kio (270)_0.jpg,2023-04-30 01:15:29.446686,Angry
kio (270)_1.jpg,2023-04-30 01:15:29.451687,Happy
kio (270)_2.jpg,2023-04-30 01:15:29.457689,Sad
kio (270)_3.jpg,2023-04-30 01:15:29.462690,Fear
kio (271)_0.jpg,2023-04-30 01:15:29.466691,Neutral
kio (272)_0.jpg,2023-04-30 01:15:29.472256,Sad
kio (272)_1.jpg,2023-04-30 01:15:29.476805,Sad
kio (273)_0.jpg,2023-04-30 01:15:29.481810,Sad
kio (273)_1.jpg,2023-04-30 01:15:29.486793,Fear
kio (273)_2.jpg,2023-04-30 01:15:29.491802,Neutral
kio (274)_0.jpg,2023-04-30 01:15:29.496570,Angry
kio (275)_0.jpg,2023-04-30 01:15:29.501447,Fear
kio (276)_0.jpg,2023-04-30 01:15:29.506421,Neutral
kio (276)_1.jpg,2023-04-30 01:15:29.510422,Neutral
kio (276)_2.jpg,2023-04-30 01:15:29.515423,Fear
kio (276)_3.jpg,2023-04-30 01:15:29.520425,Neutral
kio (277)_0.jpg,2023-04-30 01:15:29.525426,Neutral
kio (277)_1.jpg,2023-04-30 01:15:29.529428,Fear
kio (277)_2.jpg,2023-04-30 01:15:29.535359,Neutral
kio (277)_3.jpg,2023-04-30 01:15:29.539360,Happy
kio (277)_4.jpg,2023-04-30 01:15:29.543897,Fear
kio (278)_0.jpg,2023-04-30 01:15:29.549616,Happy
kio (278)_1.jpg,2023-04-30 01:15:29.553445,Sad
kio (278)_2.jpg,2023-04-30 01:15:29.558234,Neutral
kio (278)_3.jpg,2023-04-30 01:15:29.564198,Neutral
kio (279)_0.jpg,2023-04-30 01:15:29.569202,Happy
kio (279)_1.jpg,2023-04-30 01:15:29.574203,Sad
kio (279)_2.jpg,2023-04-30 01:15:29.579204,Sad
kio (279)_3.jpg,2023-04-30 01:15:29.583779,Sad
kio (280)_0.jpg,2023-04-30 01:15:29.588003,Sad
kio (280)_1.jpg,2023-04-30 01:15:29.593004,Sad
kio (280)_2.jpg,2023-04-30 01:15:29.597736,Sad
kio (280)_3.jpg,2023-04-30 01:15:29.602737,Happy
kio (280)_4.jpg,2023-04-30 01:15:29.608518,Fear
kio (280)_5.jpg,2023-04-30 01:15:29.612617,Neutral
kio (280)_6.jpg,2023-04-30 01:15:29.617619,Sad
kio (281)_0.jpg,2023-04-30 01:15:29.623086,Sad
kio (281)_1.jpg,2023-04-30 01:15:29.626883,Happy
kio (281)_2.jpg,2023-04-30 01:15:29.632108,Sad
kio (282)_0.jpg,2023-04-30 01:15:29.637448,Sad
kio (282)_1.jpg,2023-04-30 01:15:29.642451,Neutral
kio (282)_2.jpg,2023-04-30 01:15:29.646394,Sad
kio (283)_0.jpg,2023-04-30 01:15:29.651395,Sad
kio (283)_1.jpg,2023-04-30 01:15:29.656396,Sad
kio (283)_2.jpg,2023-04-30 01:15:29.662398,Happy
kio (283)_3.jpg,2023-04-30 01:15:29.667399,Sad
kio (284)_0.jpg,2023-04-30 01:15:29.672400,Sad
kio (284)_1.jpg,2023-04-30 01:15:29.677401,Sad
kio (285)_0.jpg,2023-04-30 01:15:29.681404,Sad
kio (285)_1.jpg,2023-04-30 01:15:29.686405,Neutral
kio (285)_2.jpg,2023-04-30 01:15:29.691936,Neutral
kio (285)_3.jpg,2023-04-30 01:15:29.695937,Sad
kio (287)_0.jpg,2023-04-30 01:15:29.700938,Happy
kio (287)_1.jpg,2023-04-30 01:15:29.705939,Happy
kio (287)_2.jpg,2023-04-30 01:15:29.711941,Sad
kio (287)_3.jpg,2023-04-30 01:15:29.716941,Happy
